,duration_ms,uri,tempo,album_cover,loudness,name,explicit,id,liveness,indexing,album,popularity,href,speechiness,danceability,key,energy,valence,instrumentalness,acousticness,mode,time_signature,artist,genres
30,92632.0,spotify:track:6MLpdIsNjNm8oMR5fRe1Sk,103.191,https://i.scdn.co/image/ab67616d00001e02f6af94dec7d47a6313cd6307,-22.634,Kapitel 02: Mit Papi allein zu Haus (Folge 141),False,6MLpdIsNjNm8oMR5fRe1Sk,0.204,"['k', 'ka', 'kap', 'kapi', 'kapit', 'kapite', 'kapitel', 'kapitel ', 'kapitel 0', 'kapitel 02', 'kapitel 02:', 'kapitel 02: ', 'kapitel 02: m', 'kapitel 02: mi', 'kapitel 02: mit', 'kapitel 02: mit ', 'kapitel 02: mit p', 'kapitel 02: mit pa', 'kapitel 02: mit pap', 'kapitel 02: mit papi', 'kapitel 02: mit papi ', 'kapitel 02: mit papi a', 'kapitel 02: mit papi al', 'kapitel 02: mit papi all', 'kapitel 02: mit papi alle', 'kapitel 02: mit papi allei', 'kapitel 02: mit papi allein', 'kapitel 02: mit papi allein ', 'kapitel 02: mit papi allein z', 'kapitel 02: mit papi allein zu', 'kapitel 02: mit papi allein zu ', 'kapitel 02: mit papi allein zu h', 'kapitel 02: mit papi allein zu ha', 'kapitel 02: mit papi allein zu hau', 'kapitel 02: mit papi allein zu haus', 'kapitel 02: mit papi allein zu haus ', 'kapitel 02: mit papi allein zu haus (', 'kapitel 02: mit papi allein zu haus (f', 'kapitel 02: mit papi allein zu haus (fo', 'kapitel 02: mit papi allein zu haus (fol', 'kapitel 02: mit papi allein zu haus (folg', 'kapitel 02: mit papi allein zu haus (folge', 'kapitel 02: mit papi allein zu haus (folge ', 'kapitel 02: mit papi allein zu haus (folge 1', 'kapitel 02: mit papi allein zu haus (folge 14', 'kapitel 02: mit papi allein zu haus (folge 141', 'kapitel 02: mit papi allein zu haus (folge 141)']",Folge 141: Mit Papi allein zu Haus,54.0,https://api.spotify.com/v1/tracks/6MLpdIsNjNm8oMR5fRe1Sk,0.94,0.773,2.0,0.147,0.41,0.0,0.811,0.0,4.0,Bibi Blocksberg,['hoerspiel']
31,92709.0,spotify:track:1pNQKV0LjUwxpLC1uPxUSt,135.995,https://i.scdn.co/image/ab67616d00001e02b11162ca9ed88437eefa6cac,-32.653,Hush Little Baby,False,1pNQKV0LjUwxpLC1uPxUSt,0.117,"['h', 'hu', 'hus', 'hush', 'hush ', 'hush l', 'hush li', 'hush lit', 'hush litt', 'hush littl', 'hush little', 'hush little ', 'hush little b', 'hush little ba', 'hush little bab', 'hush little baby']",Baby Lullaby: Relaxing Piano Lullabies and Natural Sleep Aid for Baby Sleep Music,59.0,https://api.spotify.com/v1/tracks/1pNQKV0LjUwxpLC1uPxUSt,0.0331,0.669,3.0,0.0143,0.216,0.904,0.994,1.0,4.0,Baby Lullaby Academy,['lullaby']
32,92867.0,spotify:track:4UDmDIqJIbrW0hMBQMFOsM,103.644,https://i.scdn.co/image/ab67616d00001e0255fb38fda5321a8923911ff9,-19.793,Stayin' Alive,False,4UDmDIqJIbrW0hMBQMFOsM,0.0884,"['s', 'st', 'sta', 'stay', 'stayi', 'stayin', ""stayin'"", ""stayin' "", ""stayin' a"", ""stayin' al"", ""stayin' ali"", ""stayin' aliv"", ""stayin' alive""]",Staying Alive (Original Motion Picture Soundtrack),73.0,https://api.spotify.com/v1/tracks/4UDmDIqJIbrW0hMBQMFOsM,0.0436,0.707,10.0,0.535,0.641,0.00615,0.113,0.0,4.0,Bee Gees,"['disco', 'mellow gold', 'soft rock']"
33,93282.0,spotify:track:6VaAmij3IeLcKPm1TuwYn6,100.419,,-23.836,Kapitel 12: Das Pflegepferd (Folge 104),,6VaAmij3IeLcKPm1TuwYn6,0.437,,,52.0,https://api.spotify.com/v1/tracks/6VaAmij3IeLcKPm1TuwYn6,0.957,0.796,1.0,0.25,0.567,0.0,0.455,1.0,3.0,,
34,93395.0,spotify:track:76HirqNkvw1yQPST1thQKS,91.263,https://i.scdn.co/image/ab67616d00001e0282480a5deeacd4c5e5e3e4dc,-17.699,Kapitel 04: auf Weltreise (Folge 150),False,76HirqNkvw1yQPST1thQKS,0.34,"['k', 'ka', 'kap', 'kapi', 'kapit', 'kapite', 'kapitel', 'kapitel ', 'kapitel 0', 'kapitel 04', 'kapitel 04:', 'kapitel 04: ', 'kapitel 04: a', 'kapitel 04: au', 'kapitel 04: auf', 'kapitel 04: auf ', 'kapitel 04: auf w', 'kapitel 04: auf we', 'kapitel 04: auf wel', 'kapitel 04: auf welt', 'kapitel 04: auf weltr', 'kapitel 04: auf weltre', 'kapitel 04: auf weltrei', 'kapitel 04: auf weltreis', 'kapitel 04: auf weltreise', 'kapitel 04: auf weltreise ', 'kapitel 04: auf weltreise (', 'kapitel 04: auf weltreise (f', 'kapitel 04: auf weltreise (fo', 'kapitel 04: auf weltreise (fol', 'kapitel 04: auf weltreise (folg', 'kapitel 04: auf weltreise (folge', 'kapitel 04: auf weltreise (folge ', 'kapitel 04: auf weltreise (folge 1', 'kapitel 04: auf weltreise (folge 15', 'kapitel 04: auf weltreise (folge 150', 'kapitel 04: auf weltreise (folge 150)']",Folge 150: auf Weltreise,48.0,https://api.spotify.com/v1/tracks/76HirqNkvw1yQPST1thQKS,0.923,0.629,8.0,0.363,0.73,0.0,0.662,0.0,3.0,Benjamin Blümchen,['hoerspiel']
35,93675.0,spotify:track:7ueCTKb8n7UOdEoM34zzYy,49.995,https://i.scdn.co/image/ab67616d00001e029b5d74848ee4443805429e39,-22.462,Brahms Lullaby and White Noise Ocean Waves,False,7ueCTKb8n7UOdEoM34zzYy,0.114,"['b', 'br', 'bra', 'brah', 'brahm', 'brahms', 'brahms ', 'brahms l', 'brahms lu', 'brahms lul', 'brahms lull', 'brahms lulla', 'brahms lullab', 'brahms lullaby', 'brahms lullaby ', 'brahms lullaby a', 'brahms lullaby an', 'brahms lullaby and', 'brahms lullaby and ', 'brahms lullaby and w', 'brahms lullaby and wh', 'brahms lullaby and whi', 'brahms lullaby and whit', 'brahms lullaby and white', 'brahms lullaby and white ', 'brahms lullaby and white n', 'brahms lullaby and white no', 'brahms lullaby and white noi', 'brahms lullaby and white nois', 'brahms lullaby and white noise', 'brahms lullaby and white noise ', 'brahms lullaby and white noise o', 'brahms lullaby and white noise oc', 'brahms lullaby and white noise oce', 'brahms lullaby and white noise ocea', 'brahms lullaby and white noise ocean', 'brahms lullaby and white noise ocean ', 'brahms lullaby and white noise ocean w', 'brahms lullaby and white noise ocean wa', 'brahms lullaby and white noise ocean wav', 'brahms lullaby and white noise ocean wave', 'brahms lullaby and white noise ocean waves']",Baby Lullaby: Piano Lullabies with Nature Sounds of Ocean Waves for Baby Sleep,65.0,https://api.spotify.com/v1/tracks/7ueCTKb8n7UOdEoM34zzYy,0.033,0.479,3.0,0.156,0.363,0.993,0.992,1.0,3.0,Baby Lullaby Academy,['lullaby']
36,93732.0,spotify:track:0fwUr18EO5F1WxGAoourbl,105.526,https://i.scdn.co/image/ab67616d00001e022e5dc1be1ae9a8baea317a07,-19.684,Kapitel 03: Das Pflegepferd (Folge 104),False,0fwUr18EO5F1WxGAoourbl,0.549,"['k', 'ka', 'kap', 'kapi', 'kapit', 'kapite', 'kapitel', 'kapitel ', 'kapitel 0', 'kapitel 03', 'kapitel 03:', 'kapitel 03: ', 'kapitel 03: d', 'kapitel 03: da', 'kapitel 03: das', 'kapitel 03: das ', 'kapitel 03: das p', 'kapitel 03: das pf', 'kapitel 03: das pfl', 'kapitel 03: das pfle', 'kapitel 03: das pfleg', 'kapitel 03: das pflege', 'kapitel 03: das pflegep', 'kapitel 03: das pflegepf', 'kapitel 03: das pflegepfe', 'kapitel 03: das pflegepfer', 'kapitel 03: das pflegepferd', 'kapitel 03: das pflegepferd ', 'kapitel 03: das pflegepferd (', 'kapitel 03: das pflegepferd (f', 'kapitel 03: das pflegepferd (fo', 'kapitel 03: das pflegepferd (fol', 'kapitel 03: das pflegepferd (folg', 'kapitel 03: das pflegepferd (folge', 'kapitel 03: das pflegepferd (folge ', 'kapitel 03: das pflegepferd (folge 1', 'kapitel 03: das pflegepferd (folge 10', 'kapitel 03: das pflegepferd (folge 104', 'kapitel 03: das pflegepferd (folge 104)']",Folge 104: Das Pflegepferd,54.0,https://api.spotify.com/v1/tracks/0fwUr18EO5F1WxGAoourbl,0.941,0.654,1.0,0.289,0.777,0.0,0.582,1.0,4.0,Bibi und Tina,"['hoerspiel', 'kleine hoerspiel']"
37,93930.0,spotify:track:2uCHKtdiX61SRLgL3TPv8N,41.32,https://i.scdn.co/image/ab67616d00001e022e5dc1be1ae9a8baea317a07,-20.271,Kapitel 02: Das Pflegepferd (Folge 104),False,2uCHKtdiX61SRLgL3TPv8N,0.597,"['k', 'ka', 'kap', 'kapi', 'kapit', 'kapite', 'kapitel', 'kapitel ', 'kapitel 0', 'kapitel 02', 'kapitel 02:', 'kapitel 02: ', 'kapitel 02: d', 'kapitel 02: da', 'kapitel 02: das', 'kapitel 02: das ', 'kapitel 02: das p', 'kapitel 02: das pf', 'kapitel 02: das pfl', 'kapitel 02: das pfle', 'kapitel 02: das pfleg', 'kapitel 02: das pflege', 'kapitel 02: das pflegep', 'kapitel 02: das pflegepf', 'kapitel 02: das pflegepfe', 'kapitel 02: das pflegepfer', 'kapitel 02: das pflegepferd', 'kapitel 02: das pflegepferd ', 'kapitel 02: das pflegepferd (', 'kapitel 02: das pflegepferd (f', 'kapitel 02: das pflegepferd (fo', 'kapitel 02: das pflegepferd (fol', 'kapitel 02: das pflegepferd (folg', 'kapitel 02: das pflegepferd (folge', 'kapitel 02: das pflegepferd (folge ', 'kapitel 02: das pflegepferd (folge 1', 'kapitel 02: das pflegepferd (folge 10', 'kapitel 02: das pflegepferd (folge 104', 'kapitel 02: das pflegepferd (folge 104)']",Folge 104: Das Pflegepferd,54.0,https://api.spotify.com/v1/tracks/2uCHKtdiX61SRLgL3TPv8N,0.922,0.7,5.0,0.312,0.884,0.0,0.521,0.0,4.0,Bibi und Tina,"['hoerspiel', 'kleine hoerspiel']"
38,94065.0,spotify:track:5qeLkTKLqDONpk7BNMiqn6,113.097,https://i.scdn.co/image/ab67616d00001e022e5dc1be1ae9a8baea317a07,-20.26,Kapitel 07: Das Pflegepferd (Folge 104),False,5qeLkTKLqDONpk7BNMiqn6,0.556,"['k', 'ka', 'kap', 'kapi', 'kapit', 'kapite', 'kapitel', 'kapitel ', 'kapitel 0', 'kapitel 07', 'kapitel 07:', 'kapitel 07: ', 'kapitel 07: d', 'kapitel 07: da', 'kapitel 07: das', 'kapitel 07: das ', 'kapitel 07: das p', 'kapitel 07: das pf', 'kapitel 07: das pfl', 'kapitel 07: das pfle', 'kapitel 07: das pfleg', 'kapitel 07: das pflege', 'kapitel 07: das pflegep', 'kapitel 07: das pflegepf', 'kapitel 07: das pflegepfe', 'kapitel 07: das pflegepfer', 'kapitel 07: das pflegepferd', 'kapitel 07: das pflegepferd ', 'kapitel 07: das pflegepferd (', 'kapitel 07: das pflegepferd (f', 'kapitel 07: das pflegepferd (fo', 'kapitel 07: das pflegepferd (fol', 'kapitel 07: das pflegepferd (folg', 'kapitel 07: das pflegepferd (folge', 'kapitel 07: das pflegepferd (folge ', 'kapitel 07: das pflegepferd (folge 1', 'kapitel 07: das pflegepferd (folge 10', 'kapitel 07: das pflegepferd (folge 104', 'kapitel 07: das pflegepferd (folge 104)']",Folge 104: Das Pflegepferd,54.0,https://api.spotify.com/v1/tracks/5qeLkTKLqDONpk7BNMiqn6,0.896,0.71,10.0,0.476,0.491,0.0,0.611,0.0,4.0,Bibi und Tina,"['hoerspiel', 'kleine hoerspiel']"
39,94521.0,spotify:track:1zwvbkUqTozLnmIECvBfgs,145.935,https://i.scdn.co/image/ab67616d00001e022d96a4361563b84fc08604cf,-4.299,ROOF,True,1zwvbkUqTozLnmIECvBfgs,0.243,"['r', 'ro', 'roo', 'roof']",Back On My Baby Jesus Sh!t AGAIN,76.0,https://api.spotify.com/v1/tracks/1zwvbkUqTozLnmIECvBfgs,0.341,0.892,2.0,0.577,0.64,0.0,0.0121,1.0,4.0,DaBaby,"['north carolina hip hop', 'rap', 'trap']"
40,94574.0,spotify:track:6vvQAVfzmUDFLEnCCKKwdq,79.772,https://i.scdn.co/image/ab67616d00001e0282480a5deeacd4c5e5e3e4dc,-17.941,Kapitel 14: auf Weltreise (Folge 150),False,6vvQAVfzmUDFLEnCCKKwdq,0.461,"['k', 'ka', 'kap', 'kapi', 'kapit', 'kapite', 'kapitel', 'kapitel ', 'kapitel 1', 'kapitel 14', 'kapitel 14:', 'kapitel 14: ', 'kapitel 14: a', 'kapitel 14: au', 'kapitel 14: auf', 'kapitel 14: auf ', 'kapitel 14: auf w', 'kapitel 14: auf we', 'kapitel 14: auf wel', 'kapitel 14: auf welt', 'kapitel 14: auf weltr', 'kapitel 14: auf weltre', 'kapitel 14: auf weltrei', 'kapitel 14: auf weltreis', 'kapitel 14: auf weltreise', 'kapitel 14: auf weltreise ', 'kapitel 14: auf weltreise (', 'kapitel 14: auf weltreise (f', 'kapitel 14: auf weltreise (fo', 'kapitel 14: auf weltreise (fol', 'kapitel 14: auf weltreise (folg', 'kapitel 14: auf weltreise (folge', 'kapitel 14: auf weltreise (folge ', 'kapitel 14: auf weltreise (folge 1', 'kapitel 14: auf weltreise (folge 15', 'kapitel 14: auf weltreise (folge 150', 'kapitel 14: auf weltreise (folge 150)']",Folge 150: auf Weltreise,47.0,https://api.spotify.com/v1/tracks/6vvQAVfzmUDFLEnCCKKwdq,0.945,0.656,1.0,0.446,0.701,0.0,0.619,0.0,3.0,Benjamin Blümchen,['hoerspiel']
41,94950.0,spotify:track:3hWWp9Aaz8LgwHDwlgJrSc,113.011,https://i.scdn.co/image/ab67616d00001e0282480a5deeacd4c5e5e3e4dc,-17.58,Kapitel 11: auf Weltreise (Folge 150),False,3hWWp9Aaz8LgwHDwlgJrSc,0.582,"['k', 'ka', 'kap', 'kapi', 'kapit', 'kapite', 'kapitel', 'kapitel ', 'kapitel 1', 'kapitel 11', 'kapitel 11:', 'kapitel 11: ', 'kapitel 11: a', 'kapitel 11: au', 'kapitel 11: auf', 'kapitel 11: auf ', 'kapitel 11: auf w', 'kapitel 11: auf we', 'kapitel 11: auf wel', 'kapitel 11: auf welt', 'kapitel 11: auf weltr', 'kapitel 11: auf weltre', 'kapitel 11: auf weltrei', 'kapitel 11: auf weltreis', 'kapitel 11: auf weltreise', 'kapitel 11: auf weltreise ', 'kapitel 11: auf weltreise (', 'kapitel 11: auf weltreise (f', 'kapitel 11: auf weltreise (fo', 'kapitel 11: auf weltreise (fol', 'kapitel 11: auf weltreise (folg', 'kapitel 11: auf weltreise (folge', 'kapitel 11: auf weltreise (folge ', 'kapitel 11: auf weltreise (folge 1', 'kapitel 11: auf weltreise (folge 15', 'kapitel 11: auf weltreise (folge 150', 'kapitel 11: auf weltreise (folge 150)']",Folge 150: auf Weltreise,47.0,https://api.spotify.com/v1/tracks/3hWWp9Aaz8LgwHDwlgJrSc,0.934,0.712,1.0,0.45,0.619,0.0,0.697,1.0,3.0,Benjamin Blümchen,['hoerspiel']
42,95020.0,spotify:track:6C66ZxnKJzq85E3F9K1uWi,52.026,https://i.scdn.co/image/ab67616d00001e022e5dc1be1ae9a8baea317a07,-22.295,Kapitel 08: Das Pflegepferd (Folge 104),False,6C66ZxnKJzq85E3F9K1uWi,0.241,"['k', 'ka', 'kap', 'kapi', 'kapit', 'kapite', 'kapitel', 'kapitel ', 'kapitel 0', 'kapitel 08', 'kapitel 08:', 'kapitel 08: ', 'kapitel 08: d', 'kapitel 08: da', 'kapitel 08: das', 'kapitel 08: das ', 'kapitel 08: das p', 'kapitel 08: das pf', 'kapitel 08: das pfl', 'kapitel 08: das pfle', 'kapitel 08: das pfleg', 'kapitel 08: das pflege', 'kapitel 08: das pflegep', 'kapitel 08: das pflegepf', 'kapitel 08: das pflegepfe', 'kapitel 08: das pflegepfer', 'kapitel 08: das pflegepferd', 'kapitel 08: das pflegepferd ', 'kapitel 08: das pflegepferd (', 'kapitel 08: das pflegepferd (f', 'kapitel 08: das pflegepferd (fo', 'kapitel 08: das pflegepferd (fol', 'kapitel 08: das pflegepferd (folg', 'kapitel 08: das pflegepferd (folge', 'kapitel 08: das pflegepferd (folge ', 'kapitel 08: das pflegepferd (folge 1', 'kapitel 08: das pflegepferd (folge 10', 'kapitel 08: das pflegepferd (folge 104', 'kapitel 08: das pflegepferd (folge 104)']",Folge 104: Das Pflegepferd,54.0,https://api.spotify.com/v1/tracks/6C66ZxnKJzq85E3F9K1uWi,0.945,0.792,7.0,0.246,0.657,0.0,0.465,1.0,3.0,Bibi und Tina,"['hoerspiel', 'kleine hoerspiel']"
43,95117.0,spotify:track:6L7G79NHhMnu5CDkdQtxjM,82.258,https://i.scdn.co/image/ab67616d00001e02f6af94dec7d47a6313cd6307,-23.168,Kapitel 13: Mit Papi allein zu Haus (Folge 141),False,6L7G79NHhMnu5CDkdQtxjM,0.446,"['k', 'ka', 'kap', 'kapi', 'kapit', 'kapite', 'kapitel', 'kapitel ', 'kapitel 1', 'kapitel 13', 'kapitel 13:', 'kapitel 13: ', 'kapitel 13: m', 'kapitel 13: mi', 'kapitel 13: mit', 'kapitel 13: mit ', 'kapitel 13: mit p', 'kapitel 13: mit pa', 'kapitel 13: mit pap', 'kapitel 13: mit papi', 'kapitel 13: mit papi ', 'kapitel 13: mit papi a', 'kapitel 13: mit papi al', 'kapitel 13: mit papi all', 'kapitel 13: mit papi alle', 'kapitel 13: mit papi allei', 'kapitel 13: mit papi allein', 'kapitel 13: mit papi allein ', 'kapitel 13: mit papi allein z', 'kapitel 13: mit papi allein zu', 'kapitel 13: mit papi allein zu ', 'kapitel 13: mit papi allein zu h', 'kapitel 13: mit papi allein zu ha', 'kapitel 13: mit papi allein zu hau', 'kapitel 13: mit papi allein zu haus', 'kapitel 13: mit papi allein zu haus ', 'kapitel 13: mit papi allein zu haus (', 'kapitel 13: mit papi allein zu haus (f', 'kapitel 13: mit papi allein zu haus (fo', 'kapitel 13: mit papi allein zu haus (fol', 'kapitel 13: mit papi allein zu haus (folg', 'kapitel 13: mit papi allein zu haus (folge', 'kapitel 13: mit papi allein zu haus (folge ', 'kapitel 13: mit papi allein zu haus (folge 1', 'kapitel 13: mit papi allein zu haus (folge 14', 'kapitel 13: mit papi allein zu haus (folge 141', 'kapitel 13: mit papi allein zu haus (folge 141)']",Folge 141: Mit Papi allein zu Haus,54.0,https://api.spotify.com/v1/tracks/6L7G79NHhMnu5CDkdQtxjM,0.949,0.698,1.0,0.217,0.752,0.0,0.719,1.0,4.0,Bibi Blocksberg,['hoerspiel']
44,95392.0,spotify:track:3hVpRInSq0OLHagZp120iq,112.064,https://i.scdn.co/image/ab67616d00001e022e5dc1be1ae9a8baea317a07,-15.419,Kapitel 01: Das Pflegepferd (Folge 104),False,3hVpRInSq0OLHagZp120iq,0.624,"['k', 'ka', 'kap', 'kapi', 'kapit', 'kapite', 'kapitel', 'kapitel ', 'kapitel 0', 'kapitel 01', 'kapitel 01:', 'kapitel 01: ', 'kapitel 01: d', 'kapitel 01: da', 'kapitel 01: das', 'kapitel 01: das ', 'kapitel 01: das p', 'kapitel 01: das pf', 'kapitel 01: das pfl', 'kapitel 01: das pfle', 'kapitel 01: das pfleg', 'kapitel 01: das pflege', 'kapitel 01: das pflegep', 'kapitel 01: das pflegepf', 'kapitel 01: das pflegepfe', 'kapitel 01: das pflegepfer', 'kapitel 01: das pflegepferd', 'kapitel 01: das pflegepferd ', 'kapitel 01: das pflegepferd (', 'kapitel 01: das pflegepferd (f', 'kapitel 01: das pflegepferd (fo', 'kapitel 01: das pflegepferd (fol', 'kapitel 01: das pflegepferd (folg', 'kapitel 01: das pflegepferd (folge', 'kapitel 01: das pflegepferd (folge ', 'kapitel 01: das pflegepferd (folge 1', 'kapitel 01: das pflegepferd (folge 10', 'kapitel 01: das pflegepferd (folge 104', 'kapitel 01: das pflegepferd (folge 104)']",Folge 104: Das Pflegepferd,55.0,https://api.spotify.com/v1/tracks/3hVpRInSq0OLHagZp120iq,0.944,0.721,1.0,0.453,0.702,0.0,0.515,1.0,4.0,Bibi und Tina,"['hoerspiel', 'kleine hoerspiel']"
45,95467.0,spotify:track:3GVkPk8mqxz0itaAriG1L7,129.953,https://i.scdn.co/image/ab67616d00001e02203c89bd4391468eea4cc3f5,-7.066,Everybody Dies In Their Nightmares,True,3GVkPk8mqxz0itaAriG1L7,0.112,"['e', 'ev', 'eve', 'ever', 'every', 'everyb', 'everybo', 'everybod', 'everybody', 'everybody ', 'everybody d', 'everybody di', 'everybody die', 'everybody dies', 'everybody dies ', 'everybody dies i', 'everybody dies in', 'everybody dies in ', 'everybody dies in t', 'everybody dies in th', 'everybody dies in the', 'everybody dies in thei', 'everybody dies in their', 'everybody dies in their ', 'everybody dies in their n', 'everybody dies in their ni', 'everybody dies in their nig', 'everybody dies in their nigh', 'everybody dies in their night', 'everybody dies in their nightm', 'everybody dies in their nightma', 'everybody dies in their nightmar', 'everybody dies in their nightmare', 'everybody dies in their nightmares']",17,87.0,https://api.spotify.com/v1/tracks/3GVkPk8mqxz0itaAriG1L7,0.133,0.734,7.0,0.57,0.689,2.14e-05,0.847,0.0,4.0,XXXTENTACION,"['emo rap', 'miami hip hop']"
46,95826.0,spotify:track:3En1NWp6QQv4uuz6GS9RZQ,74.581,https://i.scdn.co/image/ab67616d00001e0282480a5deeacd4c5e5e3e4dc,-16.379,Kapitel 02: auf Weltreise (Folge 150),False,3En1NWp6QQv4uuz6GS9RZQ,0.585,"['k', 'ka', 'kap', 'kapi', 'kapit', 'kapite', 'kapitel', 'kapitel ', 'kapitel 0', 'kapitel 02', 'kapitel 02:', 'kapitel 02: ', 'kapitel 02: a', 'kapitel 02: au', 'kapitel 02: auf', 'kapitel 02: auf ', 'kapitel 02: auf w', 'kapitel 02: auf we', 'kapitel 02: auf wel', 'kapitel 02: auf welt', 'kapitel 02: auf weltr', 'kapitel 02: auf weltre', 'kapitel 02: auf weltrei', 'kapitel 02: auf weltreis', 'kapitel 02: auf weltreise', 'kapitel 02: auf weltreise ', 'kapitel 02: auf weltreise (', 'kapitel 02: auf weltreise (f', 'kapitel 02: auf weltreise (fo', 'kapitel 02: auf weltreise (fol', 'kapitel 02: auf weltreise (folg', 'kapitel 02: auf weltreise (folge', 'kapitel 02: auf weltreise (folge ', 'kapitel 02: auf weltreise (folge 1', 'kapitel 02: auf weltreise (folge 15', 'kapitel 02: auf weltreise (folge 150', 'kapitel 02: auf weltreise (folge 150)']",Folge 150: auf Weltreise,49.0,https://api.spotify.com/v1/tracks/3En1NWp6QQv4uuz6GS9RZQ,0.945,0.719,10.0,0.573,0.521,0.0,0.759,1.0,4.0,Benjamin Blümchen,['hoerspiel']
47,95837.0,spotify:track:5S4hiXEsx1oNcNEEa1OHU6,109.914,https://i.scdn.co/image/ab67616d00001e02f6af94dec7d47a6313cd6307,-27.301,Kapitel 12: Mit Papi allein zu Haus (Folge 141),False,5S4hiXEsx1oNcNEEa1OHU6,0.386,"['k', 'ka', 'kap', 'kapi', 'kapit', 'kapite', 'kapitel', 'kapitel ', 'kapitel 1', 'kapitel 12', 'kapitel 12:', 'kapitel 12: ', 'kapitel 12: m', 'kapitel 12: mi', 'kapitel 12: mit', 'kapitel 12: mit ', 'kapitel 12: mit p', 'kapitel 12: mit pa', 'kapitel 12: mit pap', 'kapitel 12: mit papi', 'kapitel 12: mit papi ', 'kapitel 12: mit papi a', 'kapitel 12: mit papi al', 'kapitel 12: mit papi all', 'kapitel 12: mit papi alle', 'kapitel 12: mit papi allei', 'kapitel 12: mit papi allein', 'kapitel 12: mit papi allein ', 'kapitel 12: mit papi allein z', 'kapitel 12: mit papi allein zu', 'kapitel 12: mit papi allein zu ', 'kapitel 12: mit papi allein zu h', 'kapitel 12: mit papi allein zu ha', 'kapitel 12: mit papi allein zu hau', 'kapitel 12: mit papi allein zu haus', 'kapitel 12: mit papi allein zu haus ', 'kapitel 12: mit papi allein zu haus (', 'kapitel 12: mit papi allein zu haus (f', 'kapitel 12: mit papi allein zu haus (fo', 'kapitel 12: mit papi allein zu haus (fol', 'kapitel 12: mit papi allein zu haus (folg', 'kapitel 12: mit papi allein zu haus (folge', 'kapitel 12: mit papi allein zu haus (folge ', 'kapitel 12: mit papi allein zu haus (folge 1', 'kapitel 12: mit papi allein zu haus (folge 14', 'kapitel 12: mit papi allein zu haus (folge 141', 'kapitel 12: mit papi allein zu haus (folge 141)']",Folge 141: Mit Papi allein zu Haus,54.0,https://api.spotify.com/v1/tracks/5S4hiXEsx1oNcNEEa1OHU6,0.927,0.709,3.0,0.207,0.637,0.0,0.726,0.0,4.0,Bibi Blocksberg,['hoerspiel']
48,95935.0,spotify:track:4MGhjNEdiJlMMGW8nRQPdI,99.127,https://i.scdn.co/image/ab67616d00001e0282480a5deeacd4c5e5e3e4dc,-16.322,Kapitel 03: auf Weltreise (Folge 150),False,4MGhjNEdiJlMMGW8nRQPdI,0.902,"['k', 'ka', 'kap', 'kapi', 'kapit', 'kapite', 'kapitel', 'kapitel ', 'kapitel 0', 'kapitel 03', 'kapitel 03:', 'kapitel 03: ', 'kapitel 03: a', 'kapitel 03: au', 'kapitel 03: auf', 'kapitel 03: auf ', 'kapitel 03: auf w', 'kapitel 03: auf we', 'kapitel 03: auf wel', 'kapitel 03: auf welt', 'kapitel 03: auf weltr', 'kapitel 03: auf weltre', 'kapitel 03: auf weltrei', 'kapitel 03: auf weltreis', 'kapitel 03: auf weltreise', 'kapitel 03: auf weltreise ', 'kapitel 03: auf weltreise (', 'kapitel 03: auf weltreise (f', 'kapitel 03: auf weltreise (fo', 'kapitel 03: auf weltreise (fol', 'kapitel 03: auf weltreise (folg', 'kapitel 03: auf weltreise (folge', 'kapitel 03: auf weltreise (folge ', 'kapitel 03: auf weltreise (folge 1', 'kapitel 03: auf weltreise (folge 15', 'kapitel 03: auf weltreise (folge 150', 'kapitel 03: auf weltreise (folge 150)']",Folge 150: auf Weltreise,49.0,https://api.spotify.com/v1/tracks/4MGhjNEdiJlMMGW8nRQPdI,0.918,0.678,1.0,0.554,0.598,0.0,0.777,0.0,3.0,Benjamin Blümchen,['hoerspiel']
